PREDICTION_SCORE,FILEPATH,POINT_NO,REEF_NAME,PREDICTION,Y,X
0.425531,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050261.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,SPONGE,0.25,0.75
0.67069,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050265.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.25
0.889726,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050261.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.25,0.25
0.560428,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050270.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,OTHER,0.25,0.75
0.640252,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050262.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.75
0.488427,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050262.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,OTHER,0.75,0.25
0.67669,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050268.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.86936,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050261.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.959998,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050265.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.75
0.738217,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050262.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,SPONGE,0.25,0.25
0.510892,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050270.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.5,0.5
0.572,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050266.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.5,0.5
0.8036,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050269.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.729674,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050268.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.5,0.5
0.844363,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050265.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.678525,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050265.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.73388,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050262.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.830862,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050267.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.681516,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050267.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.776617,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050268.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.989757,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050268.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.640545,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050263.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,SPONGE,0.75,0.75
0.903534,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050267.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.75,0.25
0.779124,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect10/P6050270.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.993024,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050412.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.655879,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050402.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.25,0.75
0.894014,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050408.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.445964,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050400.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.75,0.75
0.547818,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050404.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.5,0.5
0.380959,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050403.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.75,0.75
0.98439,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050407.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.740899,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050407.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.866202,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050410.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.5,0.5
0.41293,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050411.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.25
0.4672,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050415.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.75,0.75
0.87521,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050400.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,OTHER,0.5,0.5
0.809086,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050404.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.75
0.567651,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050409.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.5,0.5
0.687668,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050403.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.5,0.5
0.841788,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050405.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.75,0.25
0.917396,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050415.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.537213,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050411.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.5,0.5
0.952036,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050404.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.890569,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050411.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.827567,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050400.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.75
0.9993,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050412.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.50457,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050408.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.45924,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050415.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,OTHER,0.5,0.5
0.439722,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050403.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.75,0.25
0.997521,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050409.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.922243,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050415.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.873407,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050402.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.5,0.5
0.557523,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050411.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.927138,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050403.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.25,0.25
0.913651,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050402.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.881093,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050410.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.68577,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050402.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.75,0.75
0.907868,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050403.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.874092,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050407.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.425685,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050408.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.75,0.25
0.88693,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050412.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.606324,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050407.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.5,0.5
0.475556,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050408.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.533544,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050400.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.25
0.717728,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050412.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.5,0.5
0.499191,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050412.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.25
0.894218,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050402.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.75,0.25
0.497616,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050400.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,OTHER,0.75,0.25
0.99257,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050411.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.394215,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050409.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.25,0.25
0.458425,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050415.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.25
0.698464,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050405.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.5,0.5
0.869067,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050409.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.81364,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050405.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.482097,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050405.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.663824,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050410.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.25
0.981435,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050410.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.881477,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050404.JPG,4,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.75,0.25
0.924024,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050405.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.25
0.952879,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050407.JPG,2,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.25,0.75
0.706096,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050410.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,HARD CORAL,0.75,0.75
0.400733,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050408.JPG,3,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.5,0.5
0.78185,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050404.JPG,1,Arlington NE Flank LTMP1_K4 5.5m,SOFT CORAL,0.25,0.25
0.81632,NV/Arlington NE Flank LTMP1_K4 5.5m/Transect3/P6050409.JPG,5,Arlington NE Flank LTMP1_K4 5.5m,ALGAE,0.75,0.75
0.723873,NV/Coates NE Front 4.1m/Transect1/P6093210.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.780634,NV/Coates NE Front 4.1m/Transect1/P6093194.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.878149,NV/Coates NE Front 4.1m/Transect1/P6093201.JPG,1,Coates NE Front 4.1m,SPONGE,0.25,0.25
0.999016,NV/Coates NE Front 4.1m/Transect1/P6093196.JPG,4,Coates NE Front 4.1m,HARD CORAL,0.75,0.25
0.991891,NV/Coates NE Front 4.1m/Transect1/P6093196.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.576214,NV/Coates NE Front 4.1m/Transect1/P6093202.JPG,4,Coates NE Front 4.1m,OTHER,0.75,0.25
0.793039,NV/Coates NE Front 4.1m/Transect1/P6093212.JPG,2,Coates NE Front 4.1m,SOFT CORAL,0.25,0.75
0.867053,NV/Coates NE Front 4.1m/Transect1/P6093191.JPG,3,Coates NE Front 4.1m,ALGAE,0.5,0.5
0.546295,NV/Coates NE Front 4.1m/Transect1/P6093202.JPG,2,Coates NE Front 4.1m,OTHER,0.25,0.75
0.768006,NV/Coates NE Front 4.1m/Transect1/P6093212.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.525458,NV/Coates NE Front 4.1m/Transect1/P6093211.JPG,5,Coates NE Front 4.1m,HARD CORAL,0.75,0.75
0.961803,NV/Coates NE Front 4.1m/Transect1/P6093201.JPG,4,Coates NE Front 4.1m,OTHER,0.75,0.25
0.987751,NV/Coates NE Front 4.1m/Transect1/P6093201.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
1.0,NV/Coates NE Front 4.1m/Transect1/P6093190.JPG,2,Coates NE Front 4.1m,HARD CORAL,0.25,0.75
0.372549,NV/Coates NE Front 4.1m/Transect1/P6093194.JPG,4,Coates NE Front 4.1m,SPONGE,0.75,0.25
0.818424,NV/Coates NE Front 4.1m/Transect1/P6093199.JPG,5,Coates NE Front 4.1m,SOFT CORAL,0.75,0.75
0.377178,NV/Coates NE Front 4.1m/Transect1/P6093194.JPG,5,Coates NE Front 4.1m,HARD CORAL,0.75,0.75
0.938488,NV/Coates NE Front 4.1m/Transect1/P6093204.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.966096,NV/Coates NE Front 4.1m/Transect1/P6093211.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.894584,NV/Coates NE Front 4.1m/Transect1/P6093211.JPG,2,Coates NE Front 4.1m,HARD CORAL,0.25,0.75
0.824753,NV/Coates NE Front 4.1m/Transect1/P6093191.JPG,5,Coates NE Front 4.1m,SPONGE,0.75,0.75
0.399281,NV/Coates NE Front 4.1m/Transect1/P6093212.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.623935,NV/Coates NE Front 4.1m/Transect1/P6093202.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.526086,NV/Coates NE Front 4.1m/Transect1/P6093208.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.747586,NV/Coates NE Front 4.1m/Transect1/P6093199.JPG,1,Coates NE Front 4.1m,HARD CORAL,0.25,0.25
0.5245,NV/Coates NE Front 4.1m/Transect1/P6093208.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.888008,NV/Coates NE Front 4.1m/Transect1/P6093201.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.724168,NV/Coates NE Front 4.1m/Transect1/P6093202.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.663028,NV/Coates NE Front 4.1m/Transect1/P6093211.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.589803,NV/Coates NE Front 4.1m/Transect1/P6093210.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.676898,NV/Coates NE Front 4.1m/Transect1/P6093199.JPG,4,Coates NE Front 4.1m,HARD CORAL,0.75,0.25
0.490825,NV/Coates NE Front 4.1m/Transect1/P6093190.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.725793,NV/Coates NE Front 4.1m/Transect1/P6093211.JPG,3,Coates NE Front 4.1m,ALGAE,0.5,0.5
0.868291,NV/Coates NE Front 4.1m/Transect1/P6093210.JPG,4,Coates NE Front 4.1m,HARD CORAL,0.75,0.25
0.912687,NV/Coates NE Front 4.1m/Transect1/P6093191.JPG,1,Coates NE Front 4.1m,HARD CORAL,0.25,0.25
0.486993,NV/Coates NE Front 4.1m/Transect1/P6093204.JPG,3,Coates NE Front 4.1m,ALGAE,0.5,0.5
0.998748,NV/Coates NE Front 4.1m/Transect1/P6093196.JPG,5,Coates NE Front 4.1m,HARD CORAL,0.75,0.75
0.44296,NV/Coates NE Front 4.1m/Transect1/P6093205.JPG,1,Coates NE Front 4.1m,OTHER,0.25,0.25
0.503662,NV/Coates NE Front 4.1m/Transect1/P6093190.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.635563,NV/Coates NE Front 4.1m/Transect1/P6093204.JPG,2,Coates NE Front 4.1m,SPONGE,0.25,0.75
0.350651,NV/Coates NE Front 4.1m/Transect1/P6093190.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.760172,NV/Coates NE Front 4.1m/Transect1/P6093201.JPG,3,Coates NE Front 4.1m,SOFT CORAL,0.5,0.5
0.686896,NV/Coates NE Front 4.1m/Transect1/P6093205.JPG,5,Coates NE Front 4.1m,HARD CORAL,0.75,0.75
0.442155,NV/Coates NE Front 4.1m/Transect1/P6093199.JPG,3,Coates NE Front 4.1m,ALGAE,0.5,0.5
0.417362,NV/Coates NE Front 4.1m/Transect1/P6093190.JPG,1,Coates NE Front 4.1m,SPONGE,0.25,0.25
0.761947,NV/Coates NE Front 4.1m/Transect1/P6093205.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.550735,NV/Coates NE Front 4.1m/Transect1/P6093208.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.709139,NV/Coates NE Front 4.1m/Transect1/P6093212.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.900718,NV/Coates NE Front 4.1m/Transect1/P6093191.JPG,4,Coates NE Front 4.1m,HARD CORAL,0.75,0.25
0.809864,NV/Coates NE Front 4.1m/Transect1/P6093210.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.536348,NV/Coates NE Front 4.1m/Transect1/P6093194.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.569983,NV/Coates NE Front 4.1m/Transect1/P6093202.JPG,5,Coates NE Front 4.1m,SPONGE,0.75,0.75
0.431346,NV/Coates NE Front 4.1m/Transect1/P6093204.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.987982,NV/Coates NE Front 4.1m/Transect1/P6093208.JPG,4,Coates NE Front 4.1m,SOFT CORAL,0.75,0.25
0.667381,NV/Coates NE Front 4.1m/Transect1/P6093210.JPG,5,Coates NE Front 4.1m,HARD CORAL,0.75,0.75
0.510372,NV/Coates NE Front 4.1m/Transect1/P6093205.JPG,3,Coates NE Front 4.1m,OTHER,0.5,0.5
0.935044,NV/Coates NE Front 4.1m/Transect1/P6093204.JPG,4,Coates NE Front 4.1m,HARD CORAL,0.75,0.25
0.603571,NV/Coates NE Front 4.1m/Transect1/P6093199.JPG,2,Coates NE Front 4.1m,OTHER,0.25,0.75
0.863836,NV/Coates NE Front 4.1m/Transect1/P6093205.JPG,4,Coates NE Front 4.1m,HARD CORAL,0.75,0.25
0.279452,NV/Coates NE Front 4.1m/Transect1/P6093191.JPG,2,Coates NE Front 4.1m,HARD CORAL,0.25,0.75
0.587933,NV/Coates NE Front 4.1m/Transect1/P6093196.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.845245,NV/Coates NE Front 4.1m/Transect1/P6093194.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.434431,NV/Coates NE Front 4.1m/Transect1/P6093196.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.644542,NV/Coates NE Front 4.1m/Transect1/P6093208.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.897365,NV/Coates NE Front 4.1m/Transect1/P6093212.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.519951,NV/Coates NE Front 4.1m/Transect7/P6090122.JPG,2,Coates NE Front 4.1m,SOFT CORAL,0.25,0.75
0.696889,NV/Coates NE Front 4.1m/Transect7/P6090124.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.465954,NV/Coates NE Front 4.1m/Transect7/P6090133.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.856072,NV/Coates NE Front 4.1m/Transect7/P6090124.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.548129,NV/Coates NE Front 4.1m/Transect7/P6090127.JPG,1,Coates NE Front 4.1m,OTHER,0.25,0.25
0.615391,NV/Coates NE Front 4.1m/Transect7/P6090126.JPG,5,Coates NE Front 4.1m,HARD CORAL,0.75,0.75
0.993446,NV/Coates NE Front 4.1m/Transect7/P6090136.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.893992,NV/Coates NE Front 4.1m/Transect7/P6090135.JPG,5,Coates NE Front 4.1m,SOFT CORAL,0.75,0.75
0.892198,NV/Coates NE Front 4.1m/Transect7/P6090127.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.990699,NV/Coates NE Front 4.1m/Transect7/P6090123.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.883175,NV/Coates NE Front 4.1m/Transect7/P6090135.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.460686,NV/Coates NE Front 4.1m/Transect7/P6090132.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.457113,NV/Coates NE Front 4.1m/Transect7/P6090122.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.987428,NV/Coates NE Front 4.1m/Transect7/P6090128.JPG,2,Coates NE Front 4.1m,HARD CORAL,0.25,0.75
0.992233,NV/Coates NE Front 4.1m/Transect7/P6090126.JPG,2,Coates NE Front 4.1m,HARD CORAL,0.25,0.75
0.46666,NV/Coates NE Front 4.1m/Transect7/P6090136.JPG,3,Coates NE Front 4.1m,ALGAE,0.5,0.5
0.994481,NV/Coates NE Front 4.1m/Transect7/P6090126.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
0.5851,NV/Coates NE Front 4.1m/Transect7/P6090127.JPG,5,Coates NE Front 4.1m,OTHER,0.75,0.75
0.778399,NV/Coates NE Front 4.1m/Transect7/P6090133.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.501767,NV/Coates NE Front 4.1m/Transect7/P6090123.JPG,1,Coates NE Front 4.1m,ALGAE,0.25,0.25
0.734306,NV/Coates NE Front 4.1m/Transect7/P6090128.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.560589,NV/Coates NE Front 4.1m/Transect7/P6090133.JPG,3,Coates NE Front 4.1m,ALGAE,0.5,0.5
0.712683,NV/Coates NE Front 4.1m/Transect7/P6090126.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.927467,NV/Coates NE Front 4.1m/Transect7/P6090124.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.807235,NV/Coates NE Front 4.1m/Transect7/P6090125.JPG,3,Coates NE Front 4.1m,SOFT CORAL,0.5,0.5
0.942578,NV/Coates NE Front 4.1m/Transect7/P6090135.JPG,1,Coates NE Front 4.1m,SOFT CORAL,0.25,0.25
0.981285,NV/Coates NE Front 4.1m/Transect7/P6090136.JPG,4,Coates NE Front 4.1m,HARD CORAL,0.75,0.25
0.946501,NV/Coates NE Front 4.1m/Transect7/P6090122.JPG,1,Coates NE Front 4.1m,HARD CORAL,0.25,0.25
0.473813,NV/Coates NE Front 4.1m/Transect7/P6090125.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.681698,NV/Coates NE Front 4.1m/Transect7/P6090132.JPG,2,Coates NE Front 4.1m,HARD CORAL,0.25,0.75
0.66379,NV/Coates NE Front 4.1m/Transect7/P6090123.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.453061,NV/Coates NE Front 4.1m/Transect7/P6090122.JPG,5,Coates NE Front 4.1m,HARD CORAL,0.75,0.75
0.714996,NV/Coates NE Front 4.1m/Transect7/P6090135.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.962972,NV/Coates NE Front 4.1m/Transect7/P6090133.JPG,2,Coates NE Front 4.1m,ALGAE,0.25,0.75
0.442617,NV/Coates NE Front 4.1m/Transect7/P6090133.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.778419,NV/Coates NE Front 4.1m/Transect7/P6090128.JPG,4,Coates NE Front 4.1m,ALGAE,0.75,0.25
0.606417,NV/Coates NE Front 4.1m/Transect7/P6090132.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.877574,NV/Coates NE Front 4.1m/Transect7/P6090126.JPG,1,Coates NE Front 4.1m,HARD CORAL,0.25,0.25
0.973654,NV/Coates NE Front 4.1m/Transect7/P6090136.JPG,5,Coates NE Front 4.1m,ALGAE,0.75,0.75
0.99322,NV/Coates NE Front 4.1m/Transect7/P6090135.JPG,3,Coates NE Front 4.1m,HARD CORAL,0.5,0.5
